school_id_masked,ben_date,censored,mixed_demand,cluster_id,tot_enrol,s_1_5_boys,s_1_5_girls,s_6_8_boys,s_6_8_girls,loc_type,school_grp,Month,Day,Week,Year,lag1_grp_mnth_dd,lag2_grp_mnth_dd,lag3_grp_mnth_dd,prop_grp_mnth_dd,prop_grp_boys15,prop_grp_girls15,prop_grp_boys68,prop_grp_girls68,prop_wk_boys15,prop_wk_girls15,prop_wk_boys68,prop_wk_girls68,true_demand
KYZ-CU1CU0CU5,2/21/2015,1,7.2,1,55,31,24,0,0,Rural,KYZ,2,21,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,22.21
KYZ-CU1CU0CU5,3/2/2015,1,7.2,1,55,31,24,0,0,Rural,KYZ,3,2,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,22.21
KYZ-CU1CU0CU5,7/11/2015,0,0,1,55,31,24,0,0,Rural,KYZ,7,11,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,0.00
KYZ-CU1CU0CU4,6/23/2015,0,14.67,1,90,46,44,0,0,Rural,KYZ,6,23,26,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,14.67
KYZ-CU1CU0CU4,7/29/2015,0,0,1,90,46,44,0,0,Rural,KYZ,7,29,31,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1CU0CU4,10/13/2016,0,0,1,90,46,44,0,0,Rural,KYZ,10,13,42,2016,892.05,961.7,1496.35,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU1CU0CU3,12/4/2014,0,9.7,1,68,39,29,0,0,Rural,KYZ,12,4,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,9.70
KYZ-CU1CU0CU3,12/8/2014,0,8.92,1,68,39,29,0,0,Rural,KYZ,12,8,50,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,8.92
KYZ-CU1CU0CU3,12/9/2014,0,8.37,1,68,39,29,0,0,Rural,KYZ,12,9,50,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,8.37
KYZ-CU1CU0CU3,12/10/2014,0,3.82,1,68,39,29,0,0,Rural,KYZ,12,10,50,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.82
KYZ-CU1CU0CU3,12/30/2014,0,12.94,1,68,39,29,0,0,Rural,KYZ,12,30,53,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,12.94
KYZ-CU1CU0CU3,12/31/2014,0,10.35,1,68,39,29,0,0,Rural,KYZ,12,31,53,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,10.35
KYZ-CU1CU0CU3,1/1/2015,0,4.69,1,68,39,29,0,0,Rural,KYZ,1,1,1,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,4.69
KYZ-CU1CU0CU3,1/6/2015,0,7.5,1,68,39,29,0,0,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,7.50
KYZ-CU1CU0CU3,1/8/2015,0,3.57,1,68,39,29,0,0,Rural,KYZ,1,8,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.57
KYZ-CU1CU0CU3,1/27/2015,0,5.8,1,68,39,29,0,0,Rural,KYZ,1,27,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,5.80
KYZ-CU1CU0CU3,2/4/2015,0,9.02,1,68,39,29,0,0,Rural,KYZ,2,4,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,9.02
KYZ-CU1CU0CU3,2/5/2015,0,9.7,1,68,39,29,0,0,Rural,KYZ,2,5,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,9.70
KYZ-CU1CU0CU3,2/9/2015,0,12.2,1,68,39,29,0,0,Rural,KYZ,2,9,7,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,12.20
KYZ-CU1CU0CU2,12/10/2014,0,1.39,1,42,20,22,0,0,Rural,KYZ,12,10,50,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,1.39
KYZ-CU1CU0CU2,1/6/2015,0,0.78,1,42,20,22,0,0,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.78
KYZ-CU1CU0CU2,1/8/2015,0,2.27,1,42,20,22,0,0,Rural,KYZ,1,8,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,2.27
KYZ-CU1CU0CU2,1/24/2015,0,0,1,42,20,22,0,0,Rural,KYZ,1,24,4,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU1CU0CU2,1/29/2015,0,0,1,42,20,22,0,0,Rural,KYZ,1,29,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,0.00
KYZ-CU1CU0CU2,1/30/2015,0,2.64,1,42,20,22,0,0,Rural,KYZ,1,30,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,2.64
KYZ-CU1CU0CU2,2/11/2015,0,1.95,1,42,20,22,0,0,Rural,KYZ,2,11,7,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,1.95
KYZ-CU1CU0CU2,2/16/2015,0,0,1,42,20,22,0,0,Rural,KYZ,2,16,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1CU0CU2,2/18/2015,1,7.2,1,42,20,22,0,0,Rural,KYZ,2,18,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,22.21
KYZ-CU1CU0CU2,2/19/2015,0,0.41,1,42,20,22,0,0,Rural,KYZ,2,19,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.41
KYZ-CU1CU0CU2,2/20/2015,0,0.67,1,42,20,22,0,0,Rural,KYZ,2,20,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.67
KYZ-CU1CU0CU2,2/26/2015,0,0.28,1,42,20,22,0,0,Rural,KYZ,2,26,9,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.28
KYZ-CU1CU0CU2,2/27/2015,0,1,1,42,20,22,0,0,Rural,KYZ,2,27,9,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,1.00
KYZ-CU1CU0CU2,3/3/2015,0,0,1,42,20,22,0,0,Rural,KYZ,3,3,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,0.00
KYZ-CU1CU0CU2,3/4/2015,0,2.63,1,42,20,22,0,0,Rural,KYZ,3,4,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,2.63
KYZ-CU1CU0CU2,3/9/2015,0,0.9,1,42,20,22,0,0,Rural,KYZ,3,9,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,0.90
KYZ-CU1CU0CU2,3/25/2015,0,0,1,42,20,22,0,0,Rural,KYZ,3,25,13,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1CU0CU2,3/31/2015,0,0,1,42,20,22,0,0,Rural,KYZ,3,31,14,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.01,0.01,0.02,0.01,0.00
KYZ-CU1CU0CU2,7/6/2016,0,0,1,42,20,22,0,0,Rural,KYZ,7,6,28,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,0.00
KYZ-CU1CU0CU2,11/19/2016,0,0,1,42,20,22,0,0,Rural,KYZ,11,19,47,2016,1168.75,892.05,961.7,0.03,0.25,0.24,0.24,0.24,0.02,0.02,0.03,0.03,0.00
KYZ-CU1CU0CU1,12/3/2015,0,3.93,1,26,12,14,0,0,City,KYZ,12,3,49,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.93
KYZ-CU1CU0CU1,12/15/2015,0,4.68,1,26,12,14,0,0,City,KYZ,12,15,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.68
KYZ-CU1CU0CU1,6/6/2016,0,3.1,1,26,12,14,0,0,City,KYZ,6,6,24,2016,0,498.34,1268.87,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,3.10
KYZ-CU1CU0CU1,11/19/2016,0,0,1,26,12,14,0,0,City,KYZ,11,19,47,2016,1168.75,892.05,961.7,0.03,0.25,0.24,0.24,0.24,0.02,0.02,0.03,0.03,0.00
KYZ-CU1CU0CU0,8/17/2015,0,34.93,1,562,0,336,0,226,City,KYZ,8,17,34,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,34.93
KYZ-CU1CU0CU0,6/6/2016,0,4,1,562,0,336,0,226,City,KYZ,6,6,24,2016,0,498.34,1268.87,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,4.00
KYZ-CU1CU0CU0,8/9/2016,0,22.5,1,562,0,336,0,226,City,KYZ,8,9,33,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,22.50
KYZ-CU1,12/3/2014,0,3.36,1,8,2,6,0,0,Rural,KYZ,12,3,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.36
KYZ-CU1,12/5/2014,0,0.47,1,8,2,6,0,0,Rural,KYZ,12,5,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.47
KYZ-CU1,12/10/2014,0,0,1,8,2,6,0,0,Rural,KYZ,12,10,50,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU1,12/16/2014,0,2.01,1,8,2,6,0,0,Rural,KYZ,12,16,51,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,2.01
KYZ-CU1,12/17/2014,0,0.62,1,8,2,6,0,0,Rural,KYZ,12,17,51,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.62
KYZ-CU1,12/19/2014,0,1.62,1,8,2,6,0,0,Rural,KYZ,12,19,51,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,1.62
KYZ-CU1,12/22/2014,0,0.31,1,8,2,6,0,0,Rural,KYZ,12,22,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.31
KYZ-CU1,12/23/2014,1,7.2,1,8,2,6,0,0,Rural,KYZ,12,23,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,22.21
KYZ-CU1,12/24/2014,0,0,1,8,2,6,0,0,Rural,KYZ,12,24,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU1,12/26/2014,0,0,1,8,2,6,0,0,Rural,KYZ,12,26,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU1,12/30/2014,0,0.4,1,8,2,6,0,0,Rural,KYZ,12,30,53,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.40
KYZ-CU1,1/1/2015,0,0.82,1,8,2,6,0,0,Rural,KYZ,1,1,1,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.82
KYZ-CU1,1/3/2015,0,2.65,1,8,2,6,0,0,Rural,KYZ,1,3,1,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,2.65
KYZ-CU1,1/6/2015,0,4.9,1,8,2,6,0,0,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,4.90
KYZ-CU1,1/9/2015,1,7.2,1,8,2,6,0,0,Rural,KYZ,1,9,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,22.21
KYZ-CU1,1/23/2015,1,7.2,1,8,2,6,0,0,Rural,KYZ,1,23,4,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,22.21
KYZ-CU1,1/29/2015,0,2,1,8,2,6,0,0,Rural,KYZ,1,29,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,2.00
KYZ-CU1,3/3/2015,0,0,1,8,2,6,0,0,Rural,KYZ,3,3,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,0.00
KYZ-CU1,3/4/2015,0,0,1,8,2,6,0,0,Rural,KYZ,3,4,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,0.00
KYZ-CU1,3/7/2015,0,0,1,8,2,6,0,0,Rural,KYZ,3,7,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,0.00
KYZ-CU1,3/10/2015,0,0.91,1,8,2,6,0,0,Rural,KYZ,3,10,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,0.91
KYZ-CU1,3/11/2015,0,0.9,1,8,2,6,0,0,Rural,KYZ,3,11,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,0.90
KYZ-CU1,3/13/2015,0,1.67,1,8,2,6,0,0,Rural,KYZ,3,13,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,1.67
KYZ-CU1,3/14/2015,0,1.94,1,8,2,6,0,0,Rural,KYZ,3,14,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,1.94
KYZ-CU1,3/18/2015,0,3.03,1,8,2,6,0,0,Rural,KYZ,3,18,12,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.03
KYZ-CU1,3/24/2015,0,1.09,1,8,2,6,0,0,Rural,KYZ,3,24,13,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,1.09
KYZ-CU1,3/26/2015,0,0,1,8,2,6,0,0,Rural,KYZ,3,26,13,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1,3/31/2015,0,0,1,8,2,6,0,0,Rural,KYZ,3,31,14,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.01,0.01,0.02,0.01,0.00
KYZ-CU1,6/8/2015,0,0,1,8,2,6,0,0,Rural,KYZ,6,8,24,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,0.00
KYZ-CU1,6/10/2015,0,3.18,1,8,2,6,0,0,Rural,KYZ,6,10,24,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,3.18
KYZ-CU1,6/12/2015,0,0,1,8,2,6,0,0,Rural,KYZ,6,12,24,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,0.00
KYZ-CU1,6/16/2015,0,5.62,1,8,2,6,0,0,Rural,KYZ,6,16,25,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,5.62
KYZ-CU1,6/17/2015,0,3.38,1,8,2,6,0,0,Rural,KYZ,6,17,25,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,3.38
KYZ-CU1,6/24/2015,0,3.33,1,8,2,6,0,0,Rural,KYZ,6,24,26,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.33
KYZ-CU1,6/26/2015,0,4.02,1,8,2,6,0,0,Rural,KYZ,6,26,26,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,4.02
KYZ-CU1,6/29/2015,1,7.2,1,8,2,6,0,0,Rural,KYZ,6,29,27,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,22.21
KYZ-CU1,6/30/2015,0,3.03,1,8,2,6,0,0,Rural,KYZ,6,30,27,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.03
KYZ-CU1,7/1/2015,0,4.31,1,8,2,6,0,0,Rural,KYZ,7,1,27,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.31
KYZ-CU1,7/2/2015,0,4.85,1,8,2,6,0,0,Rural,KYZ,7,2,27,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.85
KYZ-CU1,7/3/2015,0,3.7,1,8,2,6,0,0,Rural,KYZ,7,3,27,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.70
KYZ-CU1,7/6/2015,0,4.02,1,8,2,6,0,0,Rural,KYZ,7,6,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,4.02
KYZ-CU1,7/7/2015,0,3.45,1,8,2,6,0,0,Rural,KYZ,7,7,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,3.45
KYZ-CU1,7/9/2015,0,3.92,1,8,2,6,0,0,Rural,KYZ,7,9,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,3.92
KYZ-CU1,7/13/2015,0,3.7,1,8,2,6,0,0,Rural,KYZ,7,13,29,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.70
KYZ-CU1,7/27/2015,0,0.67,1,8,2,6,0,0,Rural,KYZ,7,27,31,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.67
KYZ-CU1,8/10/2015,0,3.1,1,8,2,6,0,0,Rural,KYZ,8,10,33,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.10
KYZ-CU1,8/13/2015,0,4.04,1,8,2,6,0,0,Rural,KYZ,8,13,33,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.04
KYZ-CU1,8/19/2015,0,3.95,1,8,2,6,0,0,Rural,KYZ,8,19,34,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,3.95
KYZ-CU1,9/8/2015,0,0,1,8,2,6,0,0,Rural,KYZ,9,8,37,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU1,9/11/2015,0,2.05,1,8,2,6,0,0,Rural,KYZ,9,11,37,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,2.05
KYZ-CU1,9/18/2015,1,7.2,1,8,2,6,0,0,Rural,KYZ,9,18,38,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,22.21
KYZ-CU1,9/29/2015,0,5.1,1,8,2,6,0,0,Rural,KYZ,9,29,40,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,5.10
KYZ-CU1,10/5/2015,1,7.2,1,8,2,6,0,0,Rural,KYZ,10,5,41,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,22.21
KYZ-CU1,10/10/2015,0,1.48,1,8,2,6,0,0,Rural,KYZ,10,10,41,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,1.48
KYZ-CU1,10/12/2015,0,0.42,1,8,2,6,0,0,Rural,KYZ,10,12,42,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.42
KYZ-CU1,10/15/2015,0,3.1,1,8,2,6,0,0,Rural,KYZ,10,15,42,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,3.10
KYZ-CU1,10/23/2015,0,2.37,1,8,2,6,0,0,Rural,KYZ,10,23,43,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,2.37
KYZ-CU1,10/26/2015,0,3.08,1,8,2,6,0,0,Rural,KYZ,10,26,44,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.08
KYZ-CU1,10/28/2015,0,2.18,1,8,2,6,0,0,Rural,KYZ,10,28,44,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,2.18
KYZ-CU1,10/29/2015,0,2.17,1,8,2,6,0,0,Rural,KYZ,10,29,44,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,2.17
KYZ-CU1,12/2/2015,0,0,1,8,2,6,0,0,Rural,KYZ,12,2,49,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1,12/3/2015,0,2.06,1,8,2,6,0,0,Rural,KYZ,12,3,49,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,2.06
KYZ-CU1,12/4/2015,0,3.1,1,8,2,6,0,0,Rural,KYZ,12,4,49,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.10
KYZ-CU1,12/7/2015,0,3.37,1,8,2,6,0,0,Rural,KYZ,12,7,50,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.37
KYZ-CU1,12/8/2015,0,3.1,1,8,2,6,0,0,Rural,KYZ,12,8,50,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.10
KYZ-CU1,12/9/2015,0,3.1,1,8,2,6,0,0,Rural,KYZ,12,9,50,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.10
KYZ-CU1,12/10/2015,0,2.83,1,8,2,6,0,0,Rural,KYZ,12,10,50,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,2.83
KYZ-CU1,12/14/2015,0,4.15,1,8,2,6,0,0,Rural,KYZ,12,14,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.15
KYZ-CU1,12/15/2015,0,3.95,1,8,2,6,0,0,Rural,KYZ,12,15,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,3.95
KYZ-CU1,12/17/2015,0,4.02,1,8,2,6,0,0,Rural,KYZ,12,17,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.02
KYZ-CU1,12/19/2015,0,4.14,1,8,2,6,0,0,Rural,KYZ,12,19,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.14
KYZ-CU1,12/22/2015,0,3.32,1,8,2,6,0,0,Rural,KYZ,12,22,52,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.32
KYZ-CU1,12/23/2015,0,4.18,1,8,2,6,0,0,Rural,KYZ,12,23,52,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,4.18
KYZ-CU1,12/26/2015,0,3.82,1,8,2,6,0,0,Rural,KYZ,12,26,52,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.82
KYZ-CU1,1/2/2016,0,2.03,1,8,2,6,0,0,Rural,KYZ,1,2,1,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,2.03
KYZ-CU1,1/5/2016,0,0.92,1,8,2,6,0,0,Rural,KYZ,1,5,2,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.92
KYZ-CU1,1/6/2016,0,1.88,1,8,2,6,0,0,Rural,KYZ,1,6,2,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,1.88
KYZ-CU1,1/7/2016,0,3.38,1,8,2,6,0,0,Rural,KYZ,1,7,2,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,3.38
KYZ-CU1,1/11/2016,0,0,1,8,2,6,0,0,Rural,KYZ,1,11,3,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1,1/13/2016,0,0,1,8,2,6,0,0,Rural,KYZ,1,13,3,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU1,2/1/2016,0,0.18,1,8,2,6,0,0,Rural,KYZ,2,1,6,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.18
KYZ-CU1,2/2/2016,0,1.88,1,8,2,6,0,0,Rural,KYZ,2,2,6,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,1.88
KYZ-CU1,2/4/2016,0,1.32,1,8,2,6,0,0,Rural,KYZ,2,4,6,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,1.32
KYZ-CU1,2/9/2016,0,1.44,1,8,2,6,0,0,Rural,KYZ,2,9,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,1.44
KYZ-CU1,2/13/2016,0,1.76,1,8,2,6,0,0,Rural,KYZ,2,13,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,1.76
