,score,date,title,review,link_id,Name,Location,City
2242,20,23 August 2018,Very disappointing non veg main courses,"Regrettable experience going back to what used to be a pretty decent restaurant for both food and service.While the service remains attentive and prompt, the three non veg main courses we ordered turned out to be not worth the money.Braised Crab meat in garlic and pepper sauce was so overcooked and drowned in the sauce that it took serious flights of fancy to taste any semblance of crab in it.The Roast duck meat in garlic sauce was completely devoid of any hint of the taste of duck - or of anything , for that matter.As for the Lemongrass chicken in cilantro sauce? Yes it probably was chicken, And yes, it was in some kind of cilantro mess.Thankfully, the steamed Chinese greens and the Chicken Hakka noodles were at least decent, thus preventing a complete disaster.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2243,50,9 August 2018,Delicious Chinese food and ambiance,"Always I prefer if it's mainland China for delicious Chinese food, ambiance is too good (best for family /couple / friends). Staffs are too good, dineout smart pay available having 25% discount. Deserts are too good, ocassion purpose they serve free cake and celebrations. Advance table booking option is available.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2244,50,23 July 2018,Birthday Dinner for my Sister,Nice ambiance and good taste of food. It was a value for money.We loved the hospitality of the of the service persons. They gave us a warm welcome and good table. We had a kid with us. They gave a baby chair and also arranged for a good bedding for the baby to sit or sleep. They even brought a special mocktail for the baby (without any charge) and gave her some colors and sketches to play which kept her happy and engaged. At the end they even gave her some chocolates.Another nice thing was there was a confussion with the order of a starter item which they served us but did not bill (even if we asked them to bill because we consumed it).I would definitely recomend this retuarant to all.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2245,40,6 June 2018,Dinner with family.,"We 3 family of 7 person had dinner at Mainland China on Sunday, 3rd June. We had Soup, good amount of Starters and main course of Fried Rice and Noodles. We had quite a few items of fish and one dish of Chicken. I have no hesitation to say we all were very much happy with the food, service and environment in totality. I had visited this place earlier also and will again come soon..",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2246,20,17 February 2018,Poor quality dining experience in a branded restaurant,"One of the most awful dining experience in Kolkata in a very long time. Had taken a friend for dinner at the Mainland China restaurant at Silver Arcade today. The decor is actually falling apart (gypsum boards on the ceiling are partially hanging out in places, a damaged tile held in place by scotch tape!). Sign of ageing is very apparent. about the food, less said the better. Comparable to what we would say Kolkata street Chinese food available in most areas, at a exorbitant price for the brand. Korean Style lamb had nothing Korean about it. Doused in Indian spices (more of a curry flavour) than Korean, and I can say that I have lived in Korea for a while. Singapore noodles was very ordinary, and the Tsing Hoi chicken was again too pungent to have much taste. The worst of the lot was probably the Stir Fried vegetables, which was probably dead 5 times over, absolutely soggy, doused in soya, Oyster and generous dosage of cornflour! What a epic disappointment!! I visited this particular restaurant of Mainland China for the first time, and I will never ever go back.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2247,50,1 February 2018,Loved their food,Had a Party there with my School mates. It was wonderful. There staff & service was out of this world!,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2248,40,12 January 2018,Good chinese cuisine,"Mainland China is a classic destination for higher end chinese cuisine in Calcutta. The place has good atmosphere and a large food menu. On the pricey side, though.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2249,50,1 January 2018,Fine Dining,"I consider this joint to be one of the best eateries in Kolkata. Located conveniently with ample car parking spaces at the basement, this restaurant can accomodate more than a 100 people at a time.The food is extraordinarily good with variety of choices. The cost is little expensive, but all good things have its price !It is always recommended to pre-book yoyr seats in advance/",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2250,50,29 December 2017,Fun Lunch place,Mainland China on the E.M. bypass is a relaxed place to have lunch with family and friends. They have a complimentary jasmine tea concoction which was divine. Do have their 'Thai green fish curry' and ' Garlic Roasted fish'. Ask for waiter Goutom- who is the sweetest host you could ask for.Carry INR 60 for the parking in the basement.,https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2251,50,15 November 2017,Recommend A+,"Wonderful food, service and settings. Over from Ireland and meeting with family and they all love mainland China ☺️ Thanks for a delightful evening!",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2252,50,1 October 2017,Good atmosphere Good food,"Very good food, good service & family friendly. The cost of 7 adults with 4 King Fischer beer 9500 Indian Rs ($ Can 190/). Expensive but good experience.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2253,30,17 September 2017,"Good food of course, but not a nice experience!","Went for a family dinner yesterday.The ambience- okayish. Carpets torn at some places. Little surprised that they didn't bother to do something about it.Coming to the food - it was good as always and as every other Mainland China wherever I have eaten. The duck starter stands out of course. The whole bhetki with choice of sauce for main course was also quite good.The disappointment- They don't have a washroom. This is unbelievable, really. You have to go the adjacent restaurant (Oh Calcutta), if you really have to. And surprisingly, that washroom was dirty and simply not up to the mark.The whole good experience, wasted in a couple of minutes.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2254,40,28 August 2017,"Much less noisy nowadays, good service, good food","Management seems to have made a good effort to improve the ambience by muting the extra loud music , making it much more attractive to dine there.Service has generally been good here, with staff being attentive but not intrusive.After several visits, they've finally figured out how to make prawns without suffocating them in thick cornflour jackets -- which is great!Their recent special menu offering a variety of duck preparations was a good effort. We tried the roast duck fried rice, which was light and fluffy with a decent smattering of roast duck in it.Unfortunately the other new item, crispy lotus stem with curry leaves/ pepper, was a disappointment as it came deep fried and heavily coated with sugar syrup, basically obliterating the tender, crunchy taste of lotus stems.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
2255,40,24 August 2017,Delicious food but need to be improvement,"This is our first visit to Mainland China on occasion of our marriage anniversary.We are very thrilled about this restaurant because of too much hype of this restaurant but after eating i am truly said it is not too much impressed me about their food.I am telling specially one item ""General Taos Favourite"" which is too much salty when they served but after telling them they are replaced it immediately.Also i am given to thanks ""Mainland China"" because after telling about our marriage anniversary occasion they are specially gift us one Cake for celebration.",https://www.tripadvisor.in/Restaurant_Review-g304558-d7977591-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China, Silver Arcade, Kolkata
