score,date,title,review,link_id,Name,Location,City
40,16-Apr-15,Good Chinese food,"I went to mainland china -(powai) for the first time yesterday and I found the ambiance pretty classy. This place suited best for all group of people . I saw families, collegeous, friends , couples and also college students enjoying their meals and having a good time.Now lets talk about the food . We ordered a mocktail which was succulent. For the starters we ordered a corn dish and for the main course we had tofu with noodles . I liked the food here.It was a decent place to go out for dinner ,but I personally found this place a little expensive. For the same amount of money I would have prefer to go someplace else . But yea certainly a place worth trying once .",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,9-Apr-15,authenthic chinese restaurant,"The ambiance is amazing at powai. the reception too is very good. the staff is co operative. The sweet and sour soup and hakka noodles are best for vegetarians. Not many varieties for vegetarians but worth eating. with taxes, its costly!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,8-Apr-15,Value for money,Have been to this restaurant in Rcity mall and in Viviana Mall.THE restaurant is absolutely a delightful place with a good simple menu for the buffet .The service excellent and so was the ambience.A GOOD PLACE TO MEET FRIENDS and reasonable price of buffet too!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,6-Apr-15,Delicious Chinese Indian,"In the UK we get Chinese food suited for the British palate .So when we went to Mumbai we wanted to try Chinese Indian for a change. Food was tasty ,service was great and not too pricey. Overall it was an excellent experience.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,3-Apr-15,Chinese treats still on top,"Mainland China , the genuine Chinese restaurant managed by Chinese chefs and staff , at Saki Naka is quite old and famous . Once there was a time when taste buds from as far as South Mumbai used to visit with their families to savour the real Chinese treats. I think ,in spite of a deluge of Chinese Restaurants all over Mumbai, Mainland China still retains its age old aura, culinary expertise and tasty dish additions in keeping with changing tastes.A few days back, I happened to visit it after a long time for a Lunch with my guests who especially wanted genuine Chinese treat.I found an improved, eye pleasing furnishing and ambience. Staff was courteous and helpful. Weordered just two Sweet Corn soups into half making it for four;, one Hakka Noodle, two plates of Fried Rice and two Hot & Sour Veg. accompanied by freebies like Sousages and mouth watering Salads That not only satisfied our full hunger but left a lingering aromatic air in the mouth after we finished.My guests from Jaipur remarked ""Indeed! We ate the best Chinese Food here which we will recommend to one and all in our circle"". That was personally a rewarding compliment for me too , besides, the bill which was pocket friendly .",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,31-Mar-15,Chineseeeeee,The food is tasty and varieties are enough. i have tried gobi manchurian many times there and i still can have it various times.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,31-Mar-15,Best place to have chinese,"I usually go to growel , when ever i feel to have chinese as its very near to my place . i have tried all the varieties and had been there many times with my family and friends .",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,31-Mar-15,Not As Good As You Hear,"We were there expecting great things, but I guess expecting is always wrong.We found the food really bland and none of what we tried, turned out something near to ""best Chinese"" claims. I think there are many other Specialised Chinese restaurants today which offer better Chinese.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,30-Mar-15,Delicious Chinese(Indian) buffet..,"We have been to mainland china in Growels kandivali several times, the food here is delicious and the place is usually crowded during weekends so need to make reservations beforehand or the waiting time can be anywhere between 15 -45 mins. the service is OK given number of people during the lunch time is pretty high.Also its a good place to have your birthday lunch as they sing the birthday song for you as well. The chicken dumplings here are simply awesome and the reason why we have been here several times.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,29-Mar-15,BIRTHDAY CELEBRATION PLACE,You may book the place for your/your loved one Birthday celebration in new way to make this enjoyable day. You need to contact them well before your celebration day to confirm your celebration.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,29-Mar-15,business travel,"the loaction is perfect set close to my office , superb chinese cuisine that i have eaten , however the service speed could have been better , good ambience and quiet place",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,28-Mar-15,Good lunch buffet,"I visited the Mainland China outlet in Malad Infinity Mall on my last work trip for a quick lunch buffet. The ambience is positive and warm. Staff are not so friendly or trained though and seem to be from out of the city having a difficulty understanding the local language Hindi which I speak. The manager was courteous and seemed to fill in where the staff lacked.Food is amazing...light, tasty and good variety.The rest room is common to the mall which is a bit of a walk away. Air conditioning is also common to the mall which is not so effective.They landed up swiping my card twice and didn't inform me. I realised only after I had left and had to call the outlet again and ask them to credit one of the swipes which they said would be credited after 90 days so that was a dampener.I like Mainland China as a brand but this outlet has some catching up to do.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,21-Mar-15,Good place for delicious Chinese,Foods are good but as per the price range it should have been more exclusive. Ambiance & service is good. Average waiting time is little bit high.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,21-Mar-15,Consistency is the Key,"We have been going to the Andheri outlet of Mainland China for years now, and what I appreciate most about is the consistency . The quality and quantity have been both been maintained and the pricing is still reasonable for a restaraunt of this stature .The service can be sloppy at times , especially when you go during peak hours and there was an pleasant instance when our ' to be served food' was left to cool for quite some minutes on a counter shared with used plates ! However they were gracious enough to apologise and are always quick to volunteer a complimentary dessert which is a nice touch .Recommendations - them sweet and chilli prawns , steamed fish ( you can choose from pomfret, bekti or basa) in delicate sauces and the clay pot rice. Dessert try the chocolate rolls with ice cream. Sinful but delicious .... And for Dimsum lovers there is a full section of varieties ...Recommended !",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,18-Mar-15,Authentic chinese,Authentic chinese cuisine in Mumbai. Ambience and service are very good. Must visit for family dinners.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,17-Mar-15,One of the best places in Mumbai for authentic Chinese cuisine!,"If you are looking for authentic chinese cuisine restaurants in Mumbai, then you should hop into mainland china! You'll simply want to come here again & again! One of the best chinese restaurants I have been to! The ambiance is lively as well! My only complain is that the service is a little slow but the quality of food covers up for this little lapse! Enjoy quality time with friends and family! You will not want to miss out on their delicious starters which are simply too good! Avoid this place during festivals because it's too crowded! But a good place to spend quality time with your loved ones after work hours or during weekends!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,11-Mar-15,Good taste...,"Personally speaking their buffet lunch are value for money and the ala carte is a bit expensive , but the food has never been disappointing though... I am frequent to their Vashi branch as close to my office and home ...",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or380-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,11-Mar-15,Dining,"Smelly ambience, mainly due to the sea-food i believe. in spite of having 9.30 PM reservations we got a seat only after 20 mins of waiting, and were left unattended for another 15 mins. very slow service. food also is over priced. only the chicken dumplings and the warm chocolate rolls were worth the money",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or380-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
